event_id,season,pdf_format,pdf_filename,division,distance_m,round,skater_name,time_text,time_seconds,flag
116,2022-2023,llm,104th_Silver_Skate_Results.pdf,SweeTango's,1000,Distance Classification,O. Guo,02:01.320,58.21,TIME_IMPOSSIBLE
116,2022-2023,llm,104th_Silver_Skate_Results.pdf,SweeTango's,1000,Distance Classification,A. Endo,02:03.550,58.77,TIME_IMPOSSIBLE
116,2022-2023,llm,104th_Silver_Skate_Results.pdf,SweeTango's,1000,Distance Classification,I. Martinez-Mohabir,02:00.890,58.8,TIME_IMPOSSIBLE
116,2022-2023,llm,104th_Silver_Skate_Results.pdf,SweeTango's,1000,Distance Classification,E. Mech,02:04.170,59.11,TIME_IMPOSSIBLE
116,2022-2023,llm,104th_Silver_Skate_Results.pdf,SweeTango's,1000,Distance Classification,S. Tian,02:17.360,59.41,TIME_IMPOSSIBLE
116,2022-2023,llm,104th_Silver_Skate_Results.pdf,SweeTango's,1000,Distance Classification,H. Lin,02:17.630,59.82,TIME_IMPOSSIBLE
62,2024-2025,llm,2024_Chicago_Silver_Skates_Results.pdf,Skittles' 111,111,Distance Classification,Emeric Iberle,00:20.7,20.67,TIME_IMPOSSIBLE
62,2024-2025,llm,2024_Chicago_Silver_Skates_Results.pdf,Skittles' 111,111,Distance Classification,Evan Xu,00:20.9,20.92,TIME_IMPOSSIBLE
62,2024-2025,llm,2024_Chicago_Silver_Skates_Results.pdf,Skittles' 111,111,Distance Classification,Jaydon Dong,00:21.7,21.7,TIME_IMPOSSIBLE
62,2024-2025,llm,2024_Chicago_Silver_Skates_Results.pdf,Skittles' 111,111,Distance Classification,Iliana Elagina,00:23.6,23.58,TIME_IMPOSSIBLE
62,2024-2025,llm,2024_Chicago_Silver_Skates_Results.pdf,Skittles' 111,111,Distance Classification,Ellen Chen,00:23.6,23.61,TIME_IMPOSSIBLE
62,2024-2025,llm,2024_Chicago_Silver_Skates_Results.pdf,Skittles' 111,111,Distance Classification,Claire Chen,00:23.8,23.76,TIME_IMPOSSIBLE
62,2024-2025,llm,2024_Chicago_Silver_Skates_Results.pdf,Skittles' 111,111,Distance Classification,Liora Foster,00:24.2,24.18,TIME_IMPOSSIBLE
195,2018-2019,llm,2019_Jeff_Golz_complete.pdf,Heartland Series Event #3,500,,Owen Rodgers,31.14,31.14,TIME_IMPOSSIBLE
195,2018-2019,llm,2019_Jeff_Golz_complete.pdf,Heartland Series Event #3,500,,Aiden Bregitzer,32.13,32.13,TIME_IMPOSSIBLE
195,2018-2019,llm,2019_Jeff_Golz_complete.pdf,Heartland Series Event #3,500,,Shane Miller,32.51,32.51,TIME_IMPOSSIBLE
195,2018-2019,llm,2019_Jeff_Golz_complete.pdf,Heartland Series Event #3,500,,Ian Fischer,33.2,33.2,TIME_IMPOSSIBLE
195,2018-2019,llm,2019_Jeff_Golz_complete.pdf,Heartland Series Eve,1000,Final B,Isabella Chen,01:08.9,68.91,TIME_IMPOSSIBLE
195,2018-2019,llm,2019_Jeff_Golz_complete.pdf,Heartland Series Eve,1000,Final B,Frank Stump,01:16.1,76.14,TIME_IMPOSSIBLE
191,2018-2019,llm,2019_January_Thaw_and_NEST_3_complete.pdf,NEST,500,Heats,Lucas Li,21.86,21.86,TIME_IMPOSSIBLE
191,2018-2019,llm,2019_January_Thaw_and_NEST_3_complete.pdf,NEST,500,Heats,Milo Ventura,22.86,22.86,TIME_IMPOSSIBLE
191,2018-2019,llm,2019_January_Thaw_and_NEST_3_complete.pdf,NEST,500,Heats,Serena Ventura,23.85,23.85,TIME_IMPOSSIBLE
191,2018-2019,llm,2019_January_Thaw_and_NEST_3_complete.pdf,NEST,500,Heats,Crystal Wu,25.14,25.14,TIME_IMPOSSIBLE
191,2018-2019,llm,2019_January_Thaw_and_NEST_3_complete.pdf,NEST,500,Heats,Flicka Chen,25.95,25.95,TIME_IMPOSSIBLE
191,2018-2019,llm,2019_January_Thaw_and_NEST_3_complete.pdf,NEST,500,Heats,Fiona Chen,26.6,26.6,TIME_IMPOSSIBLE
191,2018-2019,llm,2019_January_Thaw_and_NEST_3_complete.pdf,NEST,500,Heats,Siru Huang,26.82,26.82,TIME_IMPOSSIBLE
160,2019-2020,llm,2019_Ohio_Invitational_complete.pdf,Heartland Men,1000,Final C,Ethan Lam,33.45,33.45,TIME_IMPOSSIBLE
160,2019-2020,llm,2019_Ohio_Invitational_complete.pdf,Heartland Men,1000,Final B,David Chun,37.24,37.24,TIME_IMPOSSIBLE
160,2019-2020,llm,2019_Ohio_Invitational_complete.pdf,Heartland Men,1000,Final C,Zayda Greczkowski,40.54,40.54,TIME_IMPOSSIBLE
160,2019-2020,llm,2019_Ohio_Invitational_complete.pdf,Heartland Men,1000,Final C,John Paul Manning,48.96,48.96,TIME_IMPOSSIBLE
160,2019-2020,llm,2019_Ohio_Invitational_complete.pdf,Heartland Men,1000,Final B,Gabriel Shoykhet,01:01.1,61.13,TIME_IMPOSSIBLE
160,2019-2020,llm,2019_Ohio_Invitational_complete.pdf,Heartland Men,1000,Final C,Kosuke Tomori-Carrier,01:08.4,68.39,TIME_IMPOSSIBLE
160,2019-2020,llm,2019_Ohio_Invitational_complete.pdf,Heartland Men,1000,Final C,Kento Taniguchi,01:09.3,69.34,TIME_IMPOSSIBLE
160,2019-2020,llm,2019_Ohio_Invitational_complete.pdf,Heartland Men,1000,Final C,Shane Miller,01:09.5,69.51,TIME_IMPOSSIBLE
193,2018-2019,llm,2019_US_Jun_Championships_STAmCup_3_complete.pdf,A/B Men,1000,Point Totals,Austin Kleba,01:16.3,76.34,TIME_IMPOSSIBLE
193,2018-2019,llm,2019_US_Jun_Championships_STAmCup_3_complete.pdf,Junior Men,1000,Time Classification,Austin Kleba,01:16.3,76.34,TIME_IMPOSSIBLE
193,2018-2019,llm,2019_US_Jun_Championships_STAmCup_3_complete.pdf,A/B Men,1000,Point Totals,Ethan Cepuran,01:17.2,77.17,TIME_IMPOSSIBLE
193,2018-2019,llm,2019_US_Jun_Championships_STAmCup_3_complete.pdf,Junior Men,1000,Time Classification,Ethan Cepuran,01:17.2,77.17,TIME_IMPOSSIBLE
131,2021-2022,llm,Bay_State_Results_2021.pdf,Bay State Short Track,1000,,Joyce Tong,58.11,58.11,TIME_IMPOSSIBLE
131,2021-2022,llm,Bay_State_Results_2021.pdf,Bay State Short Track,1000,,Therese Sowa,58.14,58.14,TIME_IMPOSSIBLE
131,2021-2022,llm,Bay_State_Results_2021.pdf,Bay State Short Track,1000,,Robert Tolliver,01:01.2,61.23,TIME_IMPOSSIBLE
131,2021-2022,llm,Bay_State_Results_2021.pdf,Bay State Short Track,1000,,Hayden Peck,01:01.3,61.32,TIME_IMPOSSIBLE
131,2021-2022,llm,Bay_State_Results_2021.pdf,Bay State Short Track,1000,,Abner Machuca,01:09.4,69.41,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 140 FINAL A Heat 3 Group C,Sowa Therese,00:12.0,11.96,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,HEATS,Sowa Therese,00:12.1,12.1,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,500,Race 139 FINAL Heat 2 Group B,Mendoza Jace,00:12.4,12.36,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,HEATS,WU Julia,00:12.5,12.51,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 120 HEATS Heat 3 Group A,Mendoza Jace,00:12.6,12.62,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 140 FINAL A Heat 3 Group C,WU Julia,00:12.7,12.65,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 118 HEATS Heat 1 Group A,LI Evan,00:13.0,12.98,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,HEATS,WU Crystal,00:13.1,13.05,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 140 FINAL A Heat 3 Group C,WU Crystal,00:13.1,13.11,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 143 FINAL A Heat 1 Group A,LI Evan,00:13.2,13.16,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 120 HEATS Heat 3 Group A,Zhang Evan,00:13.2,13.22,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 118 HEATS Heat 1 Group A,Hong Darian,00:13.4,13.39,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,HEATS,LI Lucas,00:13.4,13.45,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 119 HEATS Heat 2 Group A,Sheen Samuel,00:13.5,13.52,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 140 FINAL A Heat 3 Group C,LI Lucas,00:13.7,13.73,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,500,Race 139 FINAL Heat 2 Group B,Bae Ilchan,00:13.7,13.73,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 119 HEATS Heat 2 Group A,Zhang Aiden 2014,00:13.8,13.84,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 143 FINAL A Heat 1 Group A,Sheen Samuel,00:13.9,13.86,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,500,Race 115 HEATS Heat 3 Group A,Pettitt Phillip,00:13.9,13.88,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 144 FINAL A Heat 2 Group B,Lin Lindsay,00:14.0,14,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 120 HEATS Heat 3 Group A,Aitbayeva Saruar,00:14.0,14.03,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 143 FINAL A Heat 1 Group A,Aitbayeva Saruar,00:14.1,14.07,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,500,Race 139 FINAL Heat 2 Group B,Pettitt Phillip,00:14.1,14.08,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,500,Race 115 HEATS Heat 3 Group A,Bae Ilchan,00:14.2,14.16,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,500,Race 115 HEATS Heat 3 Group A,Ranta Ollie,00:14.4,14.44,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,500,Race 139 FINAL Heat 2 Group B,Zhang Evan,00:14.5,14.52,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 144 FINAL A Heat 2 Group B,YE. Aurora,00:14.6,14.55,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 120 HEATS Heat 3 Group A,YE. Aurora,00:14.6,14.61,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 143 FINAL A Heat 1 Group A,Hong Darian,00:14.6,14.62,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,500,Race 139 FINAL Heat 2 Group B,Bishop Jacob,00:14.7,14.7,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 119 HEATS Heat 2 Group A,Lin Lindsay,00:14.7,14.75,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 144 FINAL A Heat 2 Group B,QU Yichen,00:14.8,14.83,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 120 HEATS Heat 3 Group A,Bishop Jacob,00:15.0,14.96,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 143 FINAL A Heat 1 Group A,Zhang Aiden 2014,00:15.0,15,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 120 HEATS Heat 3 Group A,QU Yichen,00:15.1,15.06,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,500,Race 139 FINAL Heat 2 Group B,Lee Samuel,00:15.1,15.12,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,500,Race 115 HEATS Heat 3 Group A,Lee Samuel,00:15.6,15.63,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 118 HEATS Heat 1 Group A,Smith Landon,00:15.6,15.64,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 120 HEATS Heat 3 Group A,Scott Peter,00:15.9,15.85,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 144 FINAL A Heat 2 Group B,Smith Landon,00:16.0,16.03,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 120 HEATS Heat 3 Group A,Sowa Peter,00:16.3,16.33,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 144 FINAL A Heat 2 Group B,Sowa Peter,00:16.3,16.34,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 145 FINAL A Heat 3 Group C,QU Harvey,00:16.7,16.68,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 120 HEATS Heat 3 Group A,Kim Sophie,00:16.7,16.72,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 119 HEATS Heat 2 Group A,QU Harvey,00:16.8,16.83,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,500,Race 139 FINAL Heat 2 Group B,Scott Peter,00:16.9,16.85,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,500,Race 139 FINAL Heat 2 Group B,Kim Sophie,00:17.1,17.07,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,HEATS,Cheng Jed,00:21.6,21.58,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,Race 118 HEATS Heat 1 Group A,Ranta Tobi,00:21.9,21.85,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 140 FINAL A Heat 3 Group C,Cheng Jed,00:21.9,21.87,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 145 FINAL A Heat 3 Group C,Ranta Tobi,00:22.1,22.05,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 140 FINAL A Heat 3 Group C,Cho Elliana,00:22.3,22.3,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,HEATS,Cho Elliana,00:22.4,22.43,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 140 FINAL A Heat 3 Group C,Sautter Katherine,00:22.6,22.6,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,HEATS,Sullivan Veronica,00:22.7,22.73,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,500,Race 140 FINAL A Heat 3 Group C,Sullivan Veronica,00:22.9,22.92,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,500,HEATS,Sautter Katherine,00:23.2,23.19,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Mendoza Jace,00:22.5,22.52,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,777,Race 37 FINAL Heat 2 Group B,Mendoza Jace,00:22.5,22.54,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 38 FINAL A Heat 3 Group A,Sowa Therese,00:22.9,22.88,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,WU Julia,00:23.1,23.1,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 38 FINAL A Heat 3 Group A,WU Julia,00:23.1,23.12,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Sowa Therese,00:23.5,23.45,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 38 FINAL A Heat 3 Group A,WU Crystal,00:24.5,24.52,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,LI Lucas,00:24.6,24.56,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 41 FINAL A Heat 1 Group A,LI Evan,00:24.8,24.78,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,WU Crystal,00:24.8,24.82,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Bae Ilchan,00:24.9,24.86,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,LI Evan,00:24.9,24.92,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,777,Race 37 FINAL Heat 2 Group B,Ranta Ollie,00:25.1,25.11,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Ranta Ollie,00:25.1,25.15,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 42 FINAL A Heat 2 Group B,Zhang Aiden 2014,00:25.4,25.41,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,777,Race 37 FINAL Heat 2 Group B,Zhang Evan,00:25.4,25.41,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 43 FINAL A Heat 3 Group C,Hong Darian,00:26.0,25.98,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,QU Yichen,00:26.0,26.02,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,777,Race 13 HEATS Heat 3 Group A,Zhang Evan,00:26.4,26.39,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 42 FINAL A Heat 2 Group B,Lin Lindsay,00:26.4,26.41,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,777,Race 37 FINAL Heat 2 Group B,Pettitt Phillip,00:26.8,26.82,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Sheen Samuel,00:26.9,26.89,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 43 FINAL A Heat 3 Group C,Aitbayeva Saruar,00:26.9,26.95,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,777,Race 37 FINAL Heat 2 Group B,Lee Samuel,00:27.2,27.21,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,777,Race 13 HEATS Heat 3 Group A,Bishop Jacob,00:27.3,27.31,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Lin Lindsay,00:27.6,27.55,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,YE. Aurora,00:28.2,28.19,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 41 FINAL A Heat 1 Group A,YE. Aurora,00:28.2,28.23,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,777,Race 37 FINAL Heat 2 Group B,Bishop Jacob,00:28.3,28.29,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 42 FINAL A Heat 2 Group B,Smith Landon,00:29.2,29.16,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,777,Race 13 HEATS Heat 3 Group A,Scott Peter,00:29.3,29.34,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,777,Race 37 FINAL Heat 2 Group B,Scott Peter,00:29.6,29.65,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Smith Landon,00:29.8,29.81,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,777,Race 37 FINAL Heat 2 Group B,Kim Sophie,00:30.1,30.06,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Sowa Peter,00:30.6,30.65,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Pettitt Phillip,00:30.7,30.67,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 38 FINAL A Heat 3 Group A,LI Lucas,00:30.7,30.75,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Kim Sophie,00:30.9,30.9,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 38 FINAL A Heat 3 Group A,Cheng Jed,00:31.5,31.53,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 41 FINAL A Heat 1 Group A,QU Yichen,00:31.7,31.74,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 38 FINAL A Heat 3 Group A,Sullivan Veronica,00:31.8,31.8,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Cheng Jed,00:31.8,31.82,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Sullivan Veronica,00:32.1,32.15,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 38 FINAL A Heat 3 Group A,Cho Elliana,00:32.5,32.5,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 41 FINAL A Heat 1 Group A,Sheen Samuel,00:32.6,32.61,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Zhang Aiden 2014,00:33.1,33.06,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 38 FINAL A Heat 3 Group A,Sautter Katherine,00:33.2,33.22,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Cho Elliana,00:33.3,33.35,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Aitbayeva Saruar,00:34.0,34.04,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 38 FINAL A Heat 3 Group A,Huang Hannah,00:34.1,34.08,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 43 FINAL A Heat 3 Group C,QU Harvey,00:34.1,34.1,TIME_IMPOSSIBLE
